Database, Schema, TableName/ViewName, ColumnName, DataType
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,ITEM,I_CATEGORY_ID,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,ITEM,I_CATEGORY,VARCHAR(50)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,ITEM,I_MANUFACT_ID,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,ITEM,I_MANUFACT,VARCHAR(50)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,ITEM,I_SIZE,VARCHAR(20)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,ITEM,I_FORMULATION,VARCHAR(20)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,ITEM,I_COLOR,VARCHAR(20)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,ITEM,I_UNITS,VARCHAR(10)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,ITEM,I_CONTAINER,VARCHAR(10)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,ITEM,I_MANAGER_ID,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,ITEM,I_PRODUCT_NAME,VARCHAR(50)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,PROMOTION,P_PROMO_SK,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,PROMOTION,P_PROMO_ID,VARCHAR(16)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,PROMOTION,P_START_DATE_SK,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,PROMOTION,P_END_DATE_SK,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,PROMOTION,P_ITEM_SK,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,PROMOTION,P_COST,NUMBER(15,2)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,PROMOTION,P_RESPONSE_TARGET,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,PROMOTION,P_PROMO_NAME,VARCHAR(50)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,PROMOTION,P_CHANNEL_DMAIL,VARCHAR(1)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,PROMOTION,P_CHANNEL_EMAIL,VARCHAR(1)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,PROMOTION,P_CHANNEL_CATALOG,VARCHAR(1)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,PROMOTION,P_CHANNEL_TV,VARCHAR(1)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,PROMOTION,P_CHANNEL_RADIO,VARCHAR(1)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,PROMOTION,P_CHANNEL_PRESS,VARCHAR(1)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,PROMOTION,P_CHANNEL_EVENT,VARCHAR(1)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,PROMOTION,P_CHANNEL_DEMO,VARCHAR(1)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,PROMOTION,P_CHANNEL_DETAILS,VARCHAR(100)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,PROMOTION,P_PURPOSE,VARCHAR(15)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,PROMOTION,P_DISCOUNT_ACTIVE,VARCHAR(1)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,REASON,R_REASON_SK,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,REASON,R_REASON_ID,VARCHAR(16)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,REASON,R_REASON_DESC,VARCHAR(100)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,SHIP_MODE,SM_SHIP_MODE_SK,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,SHIP_MODE,SM_SHIP_MODE_ID,VARCHAR(16)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,SHIP_MODE,SM_TYPE,VARCHAR(30)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,SHIP_MODE,SM_CODE,VARCHAR(10)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,SHIP_MODE,SM_CARRIER,VARCHAR(20)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,SHIP_MODE,SM_CONTRACT,VARCHAR(20)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,STORE,S_STORE_SK,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,STORE,S_STORE_ID,VARCHAR(16)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,STORE,S_REC_START_DATE,DATE
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,STORE,S_REC_END_DATE,DATE
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,STORE,S_CLOSED_DATE_SK,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,STORE,S_STORE_NAME,VARCHAR(50)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,STORE,S_NUMBER_EMPLOYEES,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,STORE,S_FLOOR_SPACE,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,STORE,S_HOURS,VARCHAR(20)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,STORE,S_MANAGER,VARCHAR(40)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,STORE,S_MARKET_ID,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,STORE,S_GEOGRAPHY_CLASS,VARCHAR(100)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,STORE,S_MARKET_DESC,VARCHAR(100)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,STORE,S_MARKET_MANAGER,VARCHAR(40)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,STORE,S_DIVISION_ID,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,STORE,S_DIVISION_NAME,VARCHAR(50)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,STORE,S_COMPANY_ID,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,STORE,S_COMPANY_NAME,VARCHAR(50)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,STORE,S_STREET_NUMBER,VARCHAR(10)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,STORE,S_STREET_NAME,VARCHAR(60)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,STORE,S_STREET_TYPE,VARCHAR(15)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,STORE,S_SUITE_NUMBER,VARCHAR(10)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,STORE,S_CITY,VARCHAR(60)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,STORE,S_COUNTY,VARCHAR(30)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,STORE,S_STATE,VARCHAR(2)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,STORE,S_ZIP,VARCHAR(10)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,STORE,S_COUNTRY,VARCHAR(20)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,STORE,S_GMT_OFFSET,NUMBER(5,2)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,STORE,S_TAX_PRECENTAGE,NUMBER(5,2)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,STORE_RETURNS,SR_RETURNED_DATE_SK,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,STORE_RETURNS,SR_RETURN_TIME_SK,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,STORE_RETURNS,SR_ITEM_SK,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,STORE_RETURNS,SR_CUSTOMER_SK,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,STORE_RETURNS,SR_CDEMO_SK,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,STORE_RETURNS,SR_HDEMO_SK,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,STORE_RETURNS,SR_ADDR_SK,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,STORE_RETURNS,SR_STORE_SK,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,STORE_RETURNS,SR_REASON_SK,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,STORE_RETURNS,SR_TICKET_NUMBER,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,STORE_RETURNS,SR_RETURN_QUANTITY,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,STORE_RETURNS,SR_RETURN_AMT,NUMBER(7,2)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,STORE_RETURNS,SR_RETURN_TAX,NUMBER(7,2)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,STORE_RETURNS,SR_RETURN_AMT_INC_TAX,NUMBER(7,2)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,STORE_RETURNS,SR_FEE,NUMBER(7,2)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,STORE_RETURNS,SR_RETURN_SHIP_COST,NUMBER(7,2)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,STORE_RETURNS,SR_REFUNDED_CASH,NUMBER(7,2)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,STORE_RETURNS,SR_REVERSED_CHARGE,NUMBER(7,2)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,STORE_RETURNS,SR_STORE_CREDIT,NUMBER(7,2)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,STORE_RETURNS,SR_NET_LOSS,NUMBER(7,2)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,STORE_SALES,SS_SOLD_DATE_SK,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,STORE_SALES,SS_SOLD_TIME_SK,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,STORE_SALES,SS_ITEM_SK,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,STORE_SALES,SS_CUSTOMER_SK,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,STORE_SALES,SS_CDEMO_SK,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,STORE_SALES,SS_HDEMO_SK,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,STORE_SALES,SS_ADDR_SK,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,STORE_SALES,SS_STORE_SK,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,STORE_SALES,SS_PROMO_SK,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,STORE_SALES,SS_TICKET_NUMBER,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,STORE_SALES,SS_QUANTITY,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,STORE_SALES,SS_WHOLESALE_COST,NUMBER(7,2)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,STORE_SALES,SS_LIST_PRICE,NUMBER(7,2)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,STORE_SALES,SS_SALES_PRICE,NUMBER(7,2)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,STORE_SALES,SS_EXT_DISCOUNT_AMT,NUMBER(7,2)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,STORE_SALES,SS_EXT_SALES_PRICE,NUMBER(7,2)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,STORE_SALES,SS_EXT_WHOLESALE_COST,NUMBER(7,2)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,STORE_SALES,SS_EXT_LIST_PRICE,NUMBER(7,2)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,STORE_SALES,SS_EXT_TAX,NUMBER(7,2)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,STORE_SALES,SS_COUPON_AMT,NUMBER(7,2)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,STORE_SALES,SS_NET_PAID,NUMBER(7,2)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,STORE_SALES,SS_NET_PAID_INC_TAX,NUMBER(7,2)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,STORE_SALES,SS_NET_PROFIT,NUMBER(7,2)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,TIME_DIM,T_TIME_SK,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,TIME_DIM,T_TIME_ID,VARCHAR(16)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,TIME_DIM,T_TIME,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,TIME_DIM,T_HOUR,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,TIME_DIM,T_MINUTE,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,TIME_DIM,T_SECOND,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,TIME_DIM,T_AM_PM,VARCHAR(2)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,TIME_DIM,T_SHIFT,VARCHAR(20)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,TIME_DIM,T_SUB_SHIFT,VARCHAR(20)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,TIME_DIM,T_MEAL_TIME,VARCHAR(20)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WAREHOUSE,W_WAREHOUSE_SK,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WAREHOUSE,W_WAREHOUSE_ID,VARCHAR(16)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WAREHOUSE,W_WAREHOUSE_NAME,VARCHAR(20)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WAREHOUSE,W_WAREHOUSE_SQ_FT,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WAREHOUSE,W_STREET_NUMBER,VARCHAR(10)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WAREHOUSE,W_STREET_NAME,VARCHAR(60)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WAREHOUSE,W_STREET_TYPE,VARCHAR(15)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WAREHOUSE,W_SUITE_NUMBER,VARCHAR(10)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WAREHOUSE,W_CITY,VARCHAR(60)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WAREHOUSE,W_COUNTY,VARCHAR(30)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WAREHOUSE,W_STATE,VARCHAR(2)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WAREHOUSE,W_ZIP,VARCHAR(10)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WAREHOUSE,W_COUNTRY,VARCHAR(20)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WAREHOUSE,W_GMT_OFFSET,NUMBER(5,2)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_PAGE,WP_WEB_PAGE_SK,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_PAGE,WP_WEB_PAGE_ID,VARCHAR(16)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_PAGE,WP_REC_START_DATE,DATE
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_PAGE,WP_REC_END_DATE,DATE
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_PAGE,WP_CREATION_DATE_SK,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_PAGE,WP_ACCESS_DATE_SK,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_PAGE,WP_AUTOGEN_FLAG,VARCHAR(1)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_PAGE,WP_CUSTOMER_SK,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_PAGE,WP_URL,VARCHAR(100)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_PAGE,WP_TYPE,VARCHAR(50)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_PAGE,WP_CHAR_COUNT,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_PAGE,WP_LINK_COUNT,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_PAGE,WP_IMAGE_COUNT,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_PAGE,WP_MAX_AD_COUNT,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_RETURNS,WR_RETURNED_DATE_SK,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_RETURNS,WR_RETURNED_TIME_SK,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_RETURNS,WR_ITEM_SK,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_RETURNS,WR_REFUNDED_CUSTOMER_SK,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_RETURNS,WR_REFUNDED_CDEMO_SK,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_RETURNS,WR_REFUNDED_HDEMO_SK,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_RETURNS,WR_REFUNDED_ADDR_SK,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_RETURNS,WR_RETURNING_CUSTOMER_SK,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_RETURNS,WR_RETURNING_CDEMO_SK,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_RETURNS,WR_RETURNING_HDEMO_SK,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_RETURNS,WR_RETURNING_ADDR_SK,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_RETURNS,WR_WEB_PAGE_SK,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_RETURNS,WR_REASON_SK,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_RETURNS,WR_ORDER_NUMBER,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_RETURNS,WR_RETURN_QUANTITY,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_RETURNS,WR_RETURN_AMT,NUMBER(7,2)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_RETURNS,WR_RETURN_TAX,NUMBER(7,2)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_RETURNS,WR_RETURN_AMT_INC_TAX,NUMBER(7,2)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_RETURNS,WR_FEE,NUMBER(7,2)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_RETURNS,WR_RETURN_SHIP_COST,NUMBER(7,2)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_RETURNS,WR_REFUNDED_CASH,NUMBER(7,2)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_RETURNS,WR_REVERSED_CHARGE,NUMBER(7,2)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_RETURNS,WR_ACCOUNT_CREDIT,NUMBER(7,2)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_RETURNS,WR_NET_LOSS,NUMBER(7,2)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_SALES,WS_SOLD_DATE_SK,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_SALES,WS_SOLD_TIME_SK,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_SALES,WS_SHIP_DATE_SK,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_SALES,WS_ITEM_SK,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_SALES,WS_BILL_CUSTOMER_SK,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_SALES,WS_BILL_CDEMO_SK,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_SALES,WS_BILL_HDEMO_SK,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_SALES,WS_BILL_ADDR_SK,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_SALES,WS_SHIP_CUSTOMER_SK,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_SALES,WS_SHIP_CDEMO_SK,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_SALES,WS_SHIP_HDEMO_SK,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_SALES,WS_SHIP_ADDR_SK,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_SALES,WS_WEB_PAGE_SK,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_SALES,WS_WEB_SITE_SK,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_SALES,WS_SHIP_MODE_SK,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_SALES,WS_WAREHOUSE_SK,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_SALES,WS_PROMO_SK,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_SALES,WS_ORDER_NUMBER,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_SALES,WS_QUANTITY,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_SALES,WS_WHOLESALE_COST,NUMBER(7,2)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_SALES,WS_LIST_PRICE,NUMBER(7,2)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_SALES,WS_SALES_PRICE,NUMBER(7,2)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_SALES,WS_EXT_DISCOUNT_AMT,NUMBER(7,2)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_SALES,WS_EXT_SALES_PRICE,NUMBER(7,2)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_SALES,WS_EXT_WHOLESALE_COST,NUMBER(7,2)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_SALES,WS_EXT_LIST_PRICE,NUMBER(7,2)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_SALES,WS_EXT_TAX,NUMBER(7,2)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_SALES,WS_COUPON_AMT,NUMBER(7,2)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_SALES,WS_EXT_SHIP_COST,NUMBER(7,2)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_SALES,WS_NET_PAID,NUMBER(7,2)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_SALES,WS_NET_PAID_INC_TAX,NUMBER(7,2)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_SALES,WS_NET_PAID_INC_SHIP,NUMBER(7,2)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_SALES,WS_NET_PAID_INC_SHIP_TAX,NUMBER(7,2)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_SALES,WS_NET_PROFIT,NUMBER(7,2)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_SITE,WEB_SITE_SK,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_SITE,WEB_SITE_ID,VARCHAR(16)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_SITE,WEB_REC_START_DATE,DATE
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_SITE,WEB_REC_END_DATE,DATE
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_SITE,WEB_NAME,VARCHAR(50)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_SITE,WEB_OPEN_DATE_SK,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_SITE,WEB_CLOSE_DATE_SK,NUMBER(38,0)
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,WEB_SITE,WEB_CLASS,VARCHAR(50)
